name,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated
Alfonso Lagares,namsor_api_2.0.30,LATIN,75b3ebcd-6f42-4644-9f88-76d182ea154f,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,cabf331b-ac98-4110-a8c1-d39d55a8afb2,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,4291b71b-8696-4ba1-9b32-48585fa7b6ad,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,d1341712-4bd0-43d4-8666-cb7c378a06a0,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,17e48ed3-8961-451c-808e-5ffa04d470a0,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,435c519b-079d-4092-a467-37597a498ed6,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,8ea73b17-bb26-472d-9a76-390fb6c050ed,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,ad4e3251-cda3-4d94-b417-54629af26cef,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,adb626b1-904a-47b5-b04c-a4bc9aa187c6,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfonso Lagares,namsor_api_2.0.30,LATIN,23582951-410f-4494-942e-e929c5adf296,Alfonso Lagares,male,-0.82019788,8.441705835,0.91009894
Alfred Schwab,namsor_api_2.0.30,LATIN,5582e883-a2b1-410a-861c-8ffd36cbbf7c,Alfred Schwab,male,-0.922591314,10.83335862,0.961295657
Ali Abolfazli,namsor_api_2.0.30,LATIN,7d872b67-b74f-4614-9d83-81dfa6c75316,Ali Abolfazli,male,-0.290567588,2.430787415,0.645283794
Ali Afshar,namsor_api_2.0.30,LATIN,7af33c54-1fd3-4575-b5a8-a88e811c3cb6,Ali Afshar,male,-0.354724751,3.145624984,0.677362376
Ali Khawaja,namsor_api_2.0.30,LATIN,dcbf68ec-5754-49e2-9942-ebea25b2a46b,Ali Khawaja,male,-0.279269229,2.345203932,0.639634614
Ali Mansour,namsor_api_2.0.30,LATIN,4f03ed2a-a36b-4135-a20d-35c1e2a3f116,Ali Mansour,male,-0.325113185,2.739245765,0.662556593
Ali Naqvi,namsor_api_2.0.30,LATIN,3f9a38b9-6267-41a2-9883-bd96ba91d868,Ali Naqvi,male,-0.105680669,1.260725348,0.552840334
Ali Naqvi,namsor_api_2.0.30,LATIN,a4d0d253-43b1-4235-823e-b278e95ec250,Ali Naqvi,male,-0.105680669,1.260725348,0.552840334
Ali Naqvi,namsor_api_2.0.30,LATIN,17cc5b56-7f2a-46a7-8771-4369e4d95eaa,Ali Naqvi,male,-0.105680669,1.260725348,0.552840334
Ali Omranian,namsor_api_2.0.30,LATIN,2a9422a5-4d17-405f-af51-249d48041361,Ali Omranian,male,-0.273959298,2.302138793,0.636979649
Ali Omranian,namsor_api_2.0.30,LATIN,7f572a81-d3c8-45ba-a67f-b2dc523d5999,Ali Omranian,male,-0.273959298,2.302138793,0.636979649
Ali Saleem,namsor_api_2.0.30,LATIN,e7858b58-95bf-4290-88c4-cabf1b29e6a7,Ali Saleem,male,-0.320751368,2.695454704,0.660375684
Aliaksei Pustavoitau,namsor_api_2.0.30,LATIN,fa859789-880a-433e-ac07-4b88079e8aa3,Aliaksei Pustavoitau,male,-0.662039992,7.065467555,0.831019996
Aliaksei Pustavoitau,namsor_api_2.0.30,LATIN,3b7df3fe-2998-40f1-95f5-295580425b89,Aliaksei Pustavoitau,male,-0.662039992,7.065467555,0.831019996
Aliaksei Pustavoitau,namsor_api_2.0.30,LATIN,9691378b-0c67-4383-9185-5abf06ce91f2,Aliaksei Pustavoitau,male,-0.662039992,7.065467555,0.831019996
Aliaksei Pustavoitau,namsor_api_2.0.30,LATIN,74f93769-de7b-4e20-b6bb-c0b002a524fa,Aliaksei Pustavoitau,male,-0.662039992,7.065467555,0.831019996
Aliaksei Pustavoitau,namsor_api_2.0.30,LATIN,dcc793d0-0bca-46b2-951b-a86579751160,Aliaksei Pustavoitau,male,-0.662039992,7.065467555,0.831019996
Aliaksei Pustavoitau,namsor_api_2.0.30,LATIN,4a590983-d11e-4e7f-b1b3-f0282a3ad8dd,Aliaksei Pustavoitau,male,-0.662039992,7.065467555,0.831019996
Alice Ackerman,namsor_api_2.0.30,LATIN,97e580b9-41ca-4e2a-9415-a1234ad63e04,Alice Ackerman,female,0.420403116,5.245740317,0.710201558
Alice Ackerman,namsor_api_2.0.30,LATIN,d82abe20-9271-41d5-89d9-dee1b3c685f2,Alice Ackerman,female,0.420403116,5.245740317,0.710201558
Alice Goyanes,namsor_api_2.0.30,LATIN,aa9ab637-4c91-4ae7-b72d-5902fd904792,Alice Goyanes,female,0.440104614,5.610673334,0.720052307
Alice Lee,namsor_api_2.0.30,LATIN,32d7909d-10ee-4d06-9821-3d0c81ebe8b8,Alice Lee,female,0.455283274,5.765750321,0.727641637
Alice Theadom,namsor_api_2.0.30,LATIN,f31f4407-5d55-442c-9a3d-8384d7b2dec0,Alice Theadom,female,0.428604481,5.3820184,0.714302241
Alicia Sacco,namsor_api_2.0.30,LATIN,5f5fa87b-f674-4e0e-a231-e86c8db45a13,Alicia Sacco,female,0.515599315,6.153568184,0.757799657
Alicia Walter,namsor_api_2.0.30,LATIN,c692fa08-8ae1-4861-a689-193fab65a101,Alicia Walter,female,0.468596874,5.839410361,0.734298437
Alina Guo,namsor_api_2.0.30,LATIN,89fd9692-b00d-4f28-a1ee-32856d04871b,Alina Guo,female,0.759813283,7.781094906,0.879906642
Alisa McQueen,namsor_api_2.0.30,LATIN,59c7edd7-4c68-4860-99d8-7ae632e8953b,Alisa McQueen,female,0.658364136,7.035912139,0.829182068
Alisha Kodibagkar,namsor_api_2.0.30,LATIN,1f75493f-e233-42fe-85c0-66769ee02713,Alisha Kodibagkar,female,0.470791752,5.852089162,0.735395876
Alison Clay,namsor_api_2.0.30,LATIN,86ddee70-1643-473f-b6d8-fab176640285,Alison Clay,female,0.287230326,2.404867368,0.643615163
Alison Montpetit,namsor_api_2.0.30,LATIN,32062341-913d-4b55-a45d-ef6870f8a9c3,Alison Montpetit,female,0.328576231,2.77525418,0.664288116
Aliya Husain,namsor_api_2.0.30,LATIN,c98a2963-4bc0-4c3b-917e-fe630ffc271b,Aliya Husain,female,0.739292106,7.591026476,0.869646053
Allan Doctor,namsor_api_2.0.30,LATIN,0492b99c-7be0-4878-8ea3-c71826b5f0b0,Allan Doctor,male,-0.786735007,8.065177579,0.893367503
Allan Gottschalk,namsor_api_2.0.30,LATIN,39967e2a-5c28-45f5-93e3-686be9a50494,Allan Gottschalk,male,-0.687754865,7.213371404,0.843877433
Allan Gottschalk,namsor_api_2.0.30,LATIN,9c766b6a-c37f-46b5-80ae-05f0f7877e71,Allan Gottschalk,male,-0.687754865,7.213371404,0.843877433
Allan Gottschalk,namsor_api_2.0.30,LATIN,77c12a1f-0ac1-4cb2-afa4-2a83d6c03a6a,Allan Gottschalk,male,-0.687754865,7.213371404,0.843877433
Allan Gottschalk,namsor_api_2.0.30,LATIN,e9d8c83b-99a0-4f0f-939f-eebf5c571055,Allan Gottschalk,male,-0.687754865,7.213371404,0.843877433
Allan Gottschalk,namsor_api_2.0.30,LATIN,536e6c6c-b9f9-485e-ba4a-5e7f8114848c,Allan Gottschalk,male,-0.687754865,7.213371404,0.843877433
Allan Walkey,namsor_api_2.0.30,LATIN,a8c30b40-71e3-4723-a5d5-1b4c83b04c63,Allan Walkey,male,-0.75393528,7.728501964,0.87696764
Allan Walkey,namsor_api_2.0.30,LATIN,7262d917-f61f-4a05-8155-67d11baa1e2d,Allan Walkey,male,-0.75393528,7.728501964,0.87696764
Allan Walkey,namsor_api_2.0.30,LATIN,f1c710f1-1772-4928-9542-ede801866ce6,Allan Walkey,male,-0.75393528,7.728501964,0.87696764
Allan Walkey,namsor_api_2.0.30,LATIN,0d057cb5-e97e-417a-80ea-6cc586144474,Allan Walkey,male,-0.75393528,7.728501964,0.87696764
Allan Walkey,namsor_api_2.0.30,LATIN,577650ac-0cd4-4531-b67e-071180756a6e,Allan Walkey,male,-0.75393528,7.728501964,0.87696764
Allan Walkey,namsor_api_2.0.30,LATIN,b45bbe83-dcbf-404f-a5ff-f46133c61641,Allan Walkey,male,-0.75393528,7.728501964,0.87696764
Allan Walkey,namsor_api_2.0.30,LATIN,aa1245e6-fec3-4d63-a82e-ffd0d0085acb,Allan Walkey,male,-0.75393528,7.728501964,0.87696764
Allan Walkey,namsor_api_2.0.30,LATIN,1fa0696b-5e60-4648-af85-98c3ce992fb1,Allan Walkey,male,-0.75393528,7.728501964,0.87696764
Allen Zheng,namsor_api_2.0.30,LATIN,cb5ff876-cbbb-48b4-b1a0-e82ac5b9a234,Allen Zheng,male,-0.637632284,6.883808052,0.818816142
Allen Zheng,namsor_api_2.0.30,LATIN,cfff3cfb-1b3c-4f3c-8b11-eb220dd1e864,Allen Zheng,male,-0.637632284,6.883808052,0.818816142
Allie Curlin,namsor_api_2.0.30,LATIN,925391b9-ba73-4d1e-9913-c43d6c7f5c0d,Allie Curlin,female,0.432058877,5.445423419,0.716029439
Allie D'Souza,namsor_api_2.0.30,LATIN,80aad226-e873-4e4d-b7ae-64f4a10ececb,Allie D'Souza,female,0.574855133,6.527876159,0.787427567
Allison Bartlett,namsor_api_2.0.30,LATIN,ddbf1f97-5dd5-47d2-b086-d8e2ac183c21,Allison Bartlett,female,0.372351229,3.597567937,0.686175614
Allison Blatz,namsor_api_2.0.30,LATIN,6a459b36-ab01-4914-b2a3-dac13597031d,Allison Blatz,female,0.377070963,3.954013773,0.688535482
Allison Hollis,namsor_api_2.0.30,LATIN,d8b9878f-0339-4316-9f4d-3b91b1da2e3d,Allison Hollis,female,0.359330405,3.234762345,0.679665202
Allison Kniola,namsor_api_2.0.30,LATIN,6235aac5-b83e-4208-a226-dc2c5004b089,Allison Kniola,female,0.38422142,4.590440329,0.69211071
Allison Lankford,namsor_api_2.0.30,LATIN,0a3804d1-2681-4447-916f-a1c6a797582c,Allison Lankford,female,0.372639457,3.616189552,0.686319728
Allison Lankford,namsor_api_2.0.30,LATIN,09d5ac76-2dd3-4063-8868-ae265f94ec89,Allison Lankford,female,0.372639457,3.616189552,0.686319728
Allison LeMahieu,namsor_api_2.0.30,LATIN,83f63f86-eca2-4326-ad10-057b798f95e4,Allison LeMahieu,female,0.376270999,3.884392508,0.688135499
Allison Raymond,namsor_api_2.0.30,LATIN,34092579-061d-4b78-99ee-69f1e8767fee,Allison Raymond,female,0.372723944,3.621710892,0.686361972
Allison Webel,namsor_api_2.0.30,LATIN,77a8c6ac-f1a8-491c-8f87-3719b4ef3127,Allison Webel,female,0.360600754,3.260695677,0.680300377
Allyson Davis,namsor_api_2.0.30,LATIN,32f9f0d7-76fe-40e5-9d79-525796d2b7ac,Allyson Davis,female,0.334035696,2.834455266,0.667017848
Alona Rocacorba,namsor_api_2.0.30,LATIN,8cbbdfca-3b61-4520-bb0f-6c31b165128b,Alona Rocacorba,female,0.662546647,7.069610521,0.831273324
Alonso Andrade,namsor_api_2.0.30,LATIN,11d8049e-9481-4b2a-8414-8b700113efff,Alonso Andrade,male,-0.776169036,7.94390277,0.888084518
Alonso Andrade,namsor_api_2.0.30,LATIN,3e62bbcd-1e34-4eb3-876f-4f88bc24a4a3,Alonso Andrade,male,-0.776169036,7.94390277,0.888084518
Alperen Yuncu,namsor_api_2.0.30,LATIN,e9ad9e1c-2aa7-4241-b511-a0094b3c9c82,Alperen Yuncu,male,-0.411072651,5.110207557,0.705536326
Aluko Hope,namsor_api_2.0.30,LATIN,5997cdd7-982f-420e-b41b-bf486ba53784,Aluko Hope,male,-0.356205194,3.173487641,0.678102597
Alysa Doyle,namsor_api_2.0.30,LATIN,6cdb090f-4606-4b7b-8255-f567f801a616,Alysa Doyle,female,0.645334065,6.937655266,0.822667032
Alyson Basting,namsor_api_2.0.30,LATIN,7919d023-6e68-4a23-b36b-522b03676a1a,Alyson Basting,female,0.352380533,3.102912118,0.676190267
Alyssa Chen,namsor_api_2.0.30,LATIN,e15c462c-c408-44c9-92d6-25c817838fa6,Alyssa Chen,female,0.520553423,6.193214315,0.760276712
Alyssa Chen,namsor_api_2.0.30,LATIN,ac23664e-693f-4800-b2dc-4fbf4d5df89b,Alyssa Chen,female,0.520553423,6.193214315,0.760276712
Alyssa Chen,namsor_api_2.0.30,LATIN,74f542f3-1896-46eb-9030-76bc70731c61,Alyssa Chen,female,0.520553423,6.193214315,0.760276712
Alyssa Chen,namsor_api_2.0.30,LATIN,a4f17d0d-ceb7-4cda-a058-608a93d20600,Alyssa Chen,female,0.520553423,6.193214315,0.760276712
Alyssa Hughes,namsor_api_2.0.30,LATIN,4342d948-82ba-44bf-8832-7c8b2e9dd752,Alyssa Hughes,female,0.440727166,5.624664599,0.720363583
Alyssa Kester,namsor_api_2.0.30,LATIN,15c815c2-cee1-4504-a30e-d141b3d5998f,Alyssa Kester,female,0.442631481,5.668710128,0.721315741
Alyssa Leimberger,namsor_api_2.0.30,LATIN,06e4fc75-1b73-4313-95f4-50192e3334d5,Alyssa Leimberger,female,0.541973741,6.38207516,0.77098687
Amaka Odonwodo,namsor_api_2.0.30,LATIN,112c23e9-a370-4fa2-a7b1-9ab75ea1b613,Amaka Odonwodo,female,0.747701939,7.668832814,0.87385097
Amal Wanigatunga,namsor_api_2.0.30,LATIN,d9e45d95-715a-4ceb-acdc-03dbaf68ea14,Amal Wanigatunga,female,0.227830807,1.773268412,0.613915404
Amarachi Erondu,namsor_api_2.0.30,LATIN,a5fdfdc6-4ffd-4f11-9606-04d131519349,Amarachi Erondu,female,0.43316305,5.466560751,0.716581525
Amarachi Erondu,namsor_api_2.0.30,LATIN,e5d72fd8-67f0-47a6-b2ae-2e31cbe394c4,Amarachi Erondu,female,0.43316305,5.466560751,0.716581525
Amber Beserra,namsor_api_2.0.30,LATIN,72bca14c-a1b1-4b3e-a344-fee7de270ecd,Amber Beserra,female,0.336502475,2.862260326,0.668251237
Amber Davis,namsor_api_2.0.30,LATIN,292eb312-c57b-4a3e-868f-25ebffcda2d9,Amber Davis,female,0.074992659,1.156708029,0.53749633
Amber DeSantis,namsor_api_2.0.30,LATIN,fecfc0f8-22df-4906-8373-24b6fcc46b88,Amber DeSantis,female,0.205148774,1.649660271,0.602574387
Amber DeSantis,namsor_api_2.0.30,LATIN,ea9547bd-a9df-4eee-916c-7c963efbfdc9,Amber DeSantis,female,0.205148774,1.649660271,0.602574387
Ameeka Pannu,namsor_api_2.0.30,LATIN,770291d6-4b44-450d-afc5-ddf8c1c05dc6,Ameeka Pannu,female,0.732672118,7.53376856,0.866336059
Ameeka Pannu,namsor_api_2.0.30,LATIN,83ce29f4-7b72-4481-b0f2-d9df25148433,Ameeka Pannu,female,0.732672118,7.53376856,0.866336059
American Lifestyle,namsor_api_2.0.30,LATIN,e8ae9646-ac05-447b-a1cc-72c49f848776,American Lifestyle,male,-0.404747308,4.962818979,0.702373654
Amik Sodhi,namsor_api_2.0.30,LATIN,d43978a4-9323-4579-af2f-3167d28f23f6,Amik Sodhi,male,-0.537258699,6.339771022,0.76862935
Amin Ghaith,namsor_api_2.0.30,LATIN,70b4bd7e-4330-4ba2-98c5-5c57a08b1d05,Amin Ghaith,male,-0.782377105,8.013365674,0.891188552
Amin Ghaith,namsor_api_2.0.30,LATIN,4f564fba-fc67-467c-af6a-c85e38ed7c6b,Amin Ghaith,male,-0.782377105,8.013365674,0.891188552
Amira Mohamed,namsor_api_2.0.30,LATIN,b693d43a-6a1c-4f8e-83dc-2b6aca82d535,Amira Mohamed,female,0.477481831,5.891751178,0.738740915
Amira Mohamed,namsor_api_2.0.30,LATIN,4d74d842-fd3b-4d7f-9adc-d2c8099cbf61,Amira Mohamed,female,0.477481831,5.891751178,0.738740915
Amira Mohamed,namsor_api_2.0.30,LATIN,c678e8bf-bdab-413d-b20b-809e02fcadbf,Amira Mohamed,female,0.477481831,5.891751178,0.738740915
Amit Sethi,namsor_api_2.0.30,LATIN,3c5f361b-2d54-4a44-a7b7-46d3d29246f5,Amit Sethi,male,-0.605700543,6.687084559,0.802850272
Amit Shah,namsor_api_2.0.30,LATIN,038a4b8d-3a52-41fe-8cb2-92c815206554,Amit Shah,male,-0.601359191,6.663089074,0.800679596
Amita Krishnan,namsor_api_2.0.30,LATIN,34b9acd4-595f-487f-b8bc-318ddad645ab,Amita Krishnan,female,0.708029572,7.345480309,0.854014786
Amita Krishnan,namsor_api_2.0.30,LATIN,55e2216d-7159-49a9-9667-e33ad17facf8,Amita Krishnan,female,0.708029572,7.345480309,0.854014786
Amita Krishnan,namsor_api_2.0.30,LATIN,2ae2413e-43b9-4191-897b-f812eb47a84a,Amita Krishnan,female,0.708029572,7.345480309,0.854014786
Amjad Musleh,namsor_api_2.0.30,LATIN,e68b898e-13b2-4846-aeef-769a5163d147,Amjad Musleh,male,-0.914285812,10.31105076,0.957142906
Amos Lal,namsor_api_2.0.30,LATIN,f8cff08a-6e12-4a4b-847d-31f61ca1fb8b,Amos Lal,male,-0.905299206,9.875481137,0.952649603
Amos Lal,namsor_api_2.0.30,LATIN,236bfe13-acfd-4c93-9041-825d67c21f0f,Amos Lal,male,-0.905299206,9.875481137,0.952649603
Amparo Güemes,namsor_api_2.0.30,LATIN,0e5562a4-cd4c-44fb-b490-f9f149cdb4e2,Amparo Güemes,female,0.158623739,1.456024497,0.579311869
Amparo Güemes,namsor_api_2.0.30,LATIN,48ae5098-f972-4874-9527-7ae1b1b33c77,Amparo Güemes,female,0.158623739,1.456024497,0.579311869
Amr Habib,namsor_api_2.0.30,LATIN,6d41d06b-4edb-44ac-9e4b-c12c52773b87,Amr Habib,male,-0.775751643,7.939401045,0.887875821
Amra Covic,namsor_api_2.0.30,LATIN,18e6d280-e641-423a-9d36-d16c32ac0b06,Amra Covic,female,0.405159687,4.971895742,0.702579844
Amra Covic,namsor_api_2.0.30,LATIN,a3237ffd-0b5a-4301-9072-2375fc94f37b,Amra Covic,female,0.405159687,4.971895742,0.702579844
Amra Cović,namsor_api_2.0.30,LATIN,39cba4c5-c88f-4ba1-9833-a9b0a9b8f012,Amra Cović,female,0.527077069,6.247929431,0.763538535
Amra Cˇovid,namsor_api_2.0.30,LATIN,f1400c13-e4bd-4903-8feb-dffcd117ad17,Amra Cˇovid,female,0.407842016,5.033006279,0.703921008
Amra Čović,namsor_api_2.0.30,LATIN,38f901fa-e98d-4caa-ac17-96d1eca35aa9,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amra Čović,namsor_api_2.0.30,LATIN,9aca9b2f-fc3a-472d-99c0-5f407694d105,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amra Čović,namsor_api_2.0.30,LATIN,d4a4b1f8-1df7-43ed-9cff-580c01983032,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amra Čović,namsor_api_2.0.30,LATIN,ed48596d-db80-448b-acb9-3dfac0e44bd9,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amra Čović,namsor_api_2.0.30,LATIN,03c79001-abc6-421b-9187-d5103589ba4f,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amra Čović,namsor_api_2.0.30,LATIN,008ea5b0-d756-4d7b-844a-2c6084275ef8,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amra Čović,namsor_api_2.0.30,LATIN,489d6bf0-d583-4e6a-8281-6ef9481b938f,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amra Čović,namsor_api_2.0.30,LATIN,fec0d0ce-0af0-4ef2-b6c0-b309f022975d,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amra Čović,namsor_api_2.0.30,LATIN,1d472582-12df-4776-8919-19e6f6167a91,Amra Čović,female,0.550968047,6.419898681,0.775484023
Amy Attaway,namsor_api_2.0.30,LATIN,c150726d-2256-4f54-aabf-1e5cb2488d94,Amy Attaway,female,0.414001885,5.150834631,0.707000942
Amy Barnard,namsor_api_2.0.30,LATIN,dc64f550-1845-4a4a-b0e2-6bf29e023c6c,Amy Barnard,female,0.409321619,5.068362584,0.704660809
Amy Carlsen,namsor_api_2.0.30,LATIN,9f692639-fd56-4d14-849c-95e14a21b7d6,Amy Carlsen,female,0.438241739,5.569931452,0.71912087
Amy Carlsen,namsor_api_2.0.30,LATIN,a59087ea-c5b4-426f-a718-7810fe62d6ea,Amy Carlsen,female,0.438241739,5.569931452,0.71912087
Amy Carlsen,namsor_api_2.0.30,LATIN,c9d54c25-fc42-4054-ac52-ee684f3419d9,Amy Carlsen,female,0.438241739,5.569931452,0.71912087
Amy Christie,namsor_api_2.0.30,LATIN,cb2d1883-e80b-4dd7-ab80-af4ab267f238,Amy Christie,female,0.593515237,6.621138774,0.796757618
Amy Christie,namsor_api_2.0.30,LATIN,90eeb43e-d545-44b2-ad1d-ca778da11049,Amy Christie,female,0.593515237,6.621138774,0.796757618
Amy Dupper,namsor_api_2.0.30,LATIN,e7d4e8c6-8e70-4924-8597-87cb274006d0,Amy Dupper,female,0.422949177,5.286113199,0.711474589
Amy Dzierba,namsor_api_2.0.30,LATIN,d1a6e021-9f67-4a50-b2af-ccf156aaa51d,Amy Dzierba,female,0.487639056,5.955127509,0.743819528
Amy Kiskaddon,namsor_api_2.0.30,LATIN,f1d98939-74b7-46d8-bfb1-6b0c78a7cfbb,Amy Kiskaddon,female,0.417884404,5.207327745,0.708942202
Amy Kuceyeski,namsor_api_2.0.30,LATIN,d60a2792-8aa1-4ed1-b617-dbc0e48454da,Amy Kuceyeski,female,0.433313306,5.469471669,0.716656653
Amy Larsen,namsor_api_2.0.30,LATIN,4c822a6e-a32a-4ecd-921d-da4ae4a1c635,Amy Larsen,female,0.422881127,5.285012879,0.711440564
Amy Larsen,namsor_api_2.0.30,LATIN,c1fd7231-f040-4907-ab1a-19764f0a0196,Amy Larsen,female,0.422881127,5.285012879,0.711440564
Amy Ly,namsor_api_2.0.30,LATIN,5239c62a-ca3a-43c9-abd4-66c5e16dc90e,Amy Ly,female,0.540666831,6.372491666,0.770333415
Amy Ly,namsor_api_2.0.30,LATIN,710be0ea-4075-466f-a1bd-cd288eef2c13,Amy Ly,female,0.540666831,6.372491666,0.770333415
Amy Ly,namsor_api_2.0.30,LATIN,952bca2b-e441-4520-b9ad-52505ec84564,Amy Ly,female,0.540666831,6.372491666,0.770333415
Amy Markowitz,namsor_api_2.0.30,LATIN,0a6f2e1d-c49a-4d5e-a2fb-e220ac86244e,Amy Markowitz,female,0.515419177,6.152155679,0.757709589
Amy Mathers,namsor_api_2.0.30,LATIN,68b41cad-2f9e-417b-8db2-7e47abc96a9a,Amy Mathers,female,0.412417227,5.128653893,0.706208613
Amy Nowacki,namsor_api_2.0.30,LATIN,42cc0f57-6e62-44fb-b4c2-3cb42be1caf2,Amy Nowacki,female,0.43205602,5.445369285,0.71602801
Amy Pastva,namsor_api_2.0.30,LATIN,104a5249-6d41-4eca-8c9c-7fa051fb32b9,Amy Pastva,female,0.723565281,7.459997686,0.86178264
Amy Reisenberg,namsor_api_2.0.30,LATIN,2e424766-5fab-43fa-8830-302b8306ea9a,Amy Reisenberg,female,0.44454512,5.710033253,0.72227256
Amy Starosciak,namsor_api_2.0.30,LATIN,71a1652c-0616-4b27-a99a-819da22d9f3e,Amy Starosciak,female,0.431126665,5.427916446,0.715563332
Amy Stuck,namsor_api_2.0.30,LATIN,430bb921-ef11-429b-81b7-15b50500e2a7,Amy Stuck,female,0.421967017,5.270347391,0.710983508
Amy Wagner,namsor_api_2.0.30,LATIN,969e3f13-efa5-49e2-bb1f-223c90e9ea37,Amy Wagner,female,0.40188348,4.901929984,0.70094174
Amy Wagner,namsor_api_2.0.30,LATIN,896e3674-72a5-4d35-ab04-e24d541510fa,Amy Wagner,female,0.40188348,4.901929984,0.70094174
Amy Weintrob,namsor_api_2.0.30,LATIN,f42380b0-dd71-4241-98f9-b626c6ec9542,Amy Weintrob,female,0.403992457,4.946411763,0.701996228
Amy Yeung,namsor_api_2.0.30,LATIN,41c4a879-16f4-4ea2-a636-c841a3e71c64,Amy Yeung,female,0.440650427,5.622929432,0.720325214
An-Kwok Wong,namsor_api_2.0.30,LATIN,1be7e784-be51-4a6e-9d2e-3b907ee7601b,An-Kwok Wong,male,-0.345996616,2.99438395,0.672998308
Ana Botero,namsor_api_2.0.30,LATIN,56f2587b-2236-41ac-b6f5-549eaef5c8d4,Ana Botero,female,0.74765147,7.668347376,0.873825735
Ana Castano-Leon,namsor_api_2.0.30,LATIN,fe6dc4a2-e4a6-4fb4-99a6-66648c6afa6e,Ana Castano-Leon,female,0.746403879,7.656421559,0.873201939
Ana Castaño-León,namsor_api_2.0.30,LATIN,84334cff-efbc-467d-a373-1e6b2ce07f16,Ana Castaño-León,female,0.783978019,8.03208895,0.891989009
Ana Castaño‑León,namsor_api_2.0.30,LATIN,3c0099f7-b51f-4b06-8575-1b2e7ec91e01,Ana Castaño‑León,female,0.783978019,8.03208895,0.891989009
Ana Grafals,namsor_api_2.0.30,LATIN,0de6c64e-d26e-4a6a-9a35-857748b07ed7,Ana Grafals,female,0.681733364,7.177272014,0.840866682
Ana Kowark,namsor_api_2.0.30,LATIN,6e4ec422-9fc7-489d-841c-56a13ef40bb3,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,c076ee51-538f-4b02-91ad-dceb00b7c9c9,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,ccbe3935-dd69-4ad2-8d56-86bd398eee25,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,c119121f-9491-41b3-8383-75883fc62ab8,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,8728686e-6aad-42b6-8cb6-f98c20249061,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,921ce8d0-e186-4b01-8d4c-c367d4b833a8,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,c1912d86-6613-4a7c-81a4-b05735a6849a,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,bd20333e-ce0a-4f07-9a2d-8ede4993e95c,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,8c4ff7cc-b71d-4bd9-b328-d3289f4dad92,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Kowark,namsor_api_2.0.30,LATIN,d24621b1-e04d-45fe-a7fc-cf8a13342f82,Ana Kowark,female,0.698798609,7.283163715,0.849399304
Ana Lizardo,namsor_api_2.0.30,LATIN,dfb5dd5c-ef25-4b13-b854-a04b53648030,Ana Lizardo,female,0.655979699,7.017196253,0.827989849
Ana Mikolic,namsor_api_2.0.30,LATIN,e77ee269-437a-44e8-9f7d-095662777b3a,Ana Mikolic,female,0.646610894,6.946868712,0.823305447
