firstName,apiVersion,script,id,firstName,lastName,likelyGender,genderScale,score,probabilityCalibrated
Allison Lemahieu,namsor_api_2.0.30,LATIN,932832e6-f0fc-4ae6-99b4-daf83c93f7e4,Allison Lemahieu,,female,0.687252093778068,4.778767656660342,0.843626046889034
Allison Mainhart,namsor_api_2.0.30,LATIN,cb3a9a49-d475-42fc-9849-e0c414028a0b,Allison Mainhart,,female,0.6691160123632582,4.584803540613926,0.8345580061816291
Allison Mainhart,namsor_api_2.0.30,LATIN,b089d7bd-e72d-48ef-89a3-39df9b20c4de,Allison Mainhart,,female,0.6691160123632582,4.584803540613926,0.8345580061816291
Allon Friedman,namsor_api_2.0.30,LATIN,b08896fc-d554-4bcf-8eac-0c8a80285523,Allon Friedman,,male,-0.9672916972249341,9.26253747321394,0.9836458486124671
Almudena Alonso-Ojembarrena,namsor_api_2.0.30,LATIN,3cbded14-5dc1-46ab-b328-7585ecc588b7,Almudena Alonso-Ojembarrena,,female,0.9835584451856199,11.393350369843887,0.9917792225928099
Alok Bhatnagar,namsor_api_2.0.30,LATIN,b8864fc2-7f23-42ac-a1c8-007fe8c3003e,Alok Bhatnagar,,male,-0.9684593300071842,9.948182849415446,0.9842296650035921
Alona Rocacorba,namsor_api_2.0.30,LATIN,3d75c63a-0ee1-47cf-8629-fa2853b97023,Alona Rocacorba,,female,0.9766894568633993,10.842124301200705,0.9883447284316996
Alton Farris,namsor_api_2.0.30,LATIN,926f336a-6597-4c49-a044-878b213adcef,Alton Farris,,male,-0.9677270357090635,9.467130391112079,0.9838635178545317
Aluko Hope,namsor_api_2.0.30,LATIN,9bd2e13b-bbe9-40c8-b3ef-2ed56dc3a29d,Aluko Hope,,female,0.4577270954044752,3.3338524613756206,0.7288635477022376
Aluko Hope,namsor_api_2.0.30,LATIN,e1ec7310-1cce-48e7-a8c6-223c5bd33392,Aluko Hope,,female,0.4577270954044752,3.3338524613756206,0.7288635477022376
Aluko Hope,namsor_api_2.0.30,LATIN,795d4e07-f0de-426a-9c1d-8a90600c5171,Aluko Hope,,female,0.4577270954044752,3.3338524613756206,0.7288635477022376
Alvaro Tori,namsor_api_2.0.30,LATIN,f8f43a4e-240f-468c-87fe-e49574e24240,Alvaro Tori,,male,-0.9598837608176609,8.050550786506896,0.9799418804088305
Alvaro Tori,namsor_api_2.0.30,LATIN,c2ba3db7-3e44-4e41-844f-a4b701c1faca,Alvaro Tori,,male,-0.9598837608176609,8.050550786506896,0.9799418804088305
Alvaro Tori,namsor_api_2.0.30,LATIN,52157cd9-40cb-4139-a4cd-51bbb75ee8bb,Alvaro Tori,,male,-0.9598837608176609,8.050550786506896,0.9799418804088305
Alyson Fox,namsor_api_2.0.30,LATIN,f917a6a0-c0e4-437a-8549-1a69a77ba0bc,Alyson Fox,,female,0.13669443676398485,0.9120418559782165,0.5683472183819924
Alyss Burgert,namsor_api_2.0.30,LATIN,239b21a9-e544-44ca-b6b7-12c350ec1fdc,Alyss Burgert,,female,0.6713018495559986,4.60631656893154,0.8356509247779993
Alyssa Rudy,namsor_api_2.0.30,LATIN,93a76a40-35bf-4ede-8151-727dee5b8b8a,Alyssa Rudy,,female,0.8792992839851852,6.775940182030681,0.9396496419925926
Amaia Navarro‐Corcuera,namsor_api_2.0.30,LATIN,e81d1a3f-615f-49dc-8647-90ee6901e9ae,Amaia Navarro‐Corcuera,,female,0.9742015718810084,10.492677983945953,0.9871007859405042
Amal Al-Najjar,namsor_api_2.0.30,LATIN,31d18f01-2fb3-42c5-a629-53098837f748,Amal Al-Najjar,,female,0.10049301795461174,0.6961416032114869,0.5502465089773059
Aman Sethi,namsor_api_2.0.30,LATIN,b47d2945-0d05-4715-8e8b-dad382680141,Aman Sethi,,male,-0.7520382864570647,5.342051448704147,0.8760191432285324
Amar Singh,namsor_api_2.0.30,LATIN,5250dba2-1d86-4ee8-a29c-23875e978632,Amar Singh,,male,-0.9654462690439716,8.683461876184822,0.9827231345219858
Ambarish Athavale,namsor_api_2.0.30,LATIN,863c1d86-399f-4a6e-9d7f-79ddf4f4c145,Ambarish Athavale,,male,-0.6054094891034507,4.099695319591746,0.8027047445517254
Amber Barnato,namsor_api_2.0.30,LATIN,3590ae69-2fcf-413c-91d1-3e5df6a051b5,Amber Barnato,,female,0.47564842020707876,3.5129661806181787,0.7378242101035394
Amber Davis,namsor_api_2.0.30,LATIN,836b2c2e-9b20-403a-b678-0a569cef268c,Amber Davis,,female,0.4791365453385268,3.5251221956004315,0.7395682726692634
Amber Nagy,namsor_api_2.0.30,LATIN,8e771696-6f5c-4c4e-a44c-621cb73fd5f8,Amber Nagy,,female,0.6585646101709548,4.486890557923104,0.8292823050854774
Amber Plante,namsor_api_2.0.30,LATIN,8f5ede66-61a9-4cc5-966c-a15f8665977a,Amber Plante,,female,0.762930078690875,5.4332540654968255,0.8814650393454375
Amber Plante,namsor_api_2.0.30,LATIN,54a369c6-d5c6-463d-926b-bd7815d8fb64,Amber Plante,,female,0.762930078690875,5.4332540654968255,0.8814650393454375
Ambreen Azhar,namsor_api_2.0.30,LATIN,e180fdb1-abc4-4489-9176-0ab5da25abdc,Ambreen Azhar,,male,-0.4565884816213437,3.3086729060245403,0.7282942408106718
Amee Manges,namsor_api_2.0.30,LATIN,33de2d46-7f86-43a1-8b3f-5936787da4a0,Amee Manges,,female,0.5808429612926118,3.9603515099429245,0.7904214806463059
Amee Manges,namsor_api_2.0.30,LATIN,0716977c-72ee-4520-b85e-3af6a32d1e84,Amee Manges,,female,0.5808429612926118,3.9603515099429245,0.7904214806463059
Amee Manges,namsor_api_2.0.30,LATIN,01ea3c62-a91b-4d2b-8375-99898b037a2a,Amee Manges,,female,0.5808429612926118,3.9603515099429245,0.7904214806463059
Ameeka Pannu,namsor_api_2.0.30,LATIN,bdc5ceee-30f6-40b8-93ce-e0d1a08af14f,Ameeka Pannu,,male,-0.33247165349113317,1.9223935166141362,0.6662358267455666
Ameeka Pannu,namsor_api_2.0.30,LATIN,e0838a36-1753-43e9-9a8a-af93a71b8061,Ameeka Pannu,,male,-0.33247165349113317,1.9223935166141362,0.6662358267455666
Ameeka Pannu,namsor_api_2.0.30,LATIN,3f399563-9402-4270-a179-0312d98bdd72,Ameeka Pannu,,male,-0.33247165349113317,1.9223935166141362,0.6662358267455666
Ameeka Pannu,namsor_api_2.0.30,LATIN,72c1a028-415a-4eb5-b6aa-bcfc742d77ee,Ameeka Pannu,,male,-0.33247165349113317,1.9223935166141362,0.6662358267455666
Ameeka Pannu,namsor_api_2.0.30,LATIN,0633c0c2-4743-4a19-8269-06dc8f42e9d1,Ameeka Pannu,,male,-0.33247165349113317,1.9223935166141362,0.6662358267455666
Ameeka Pannu,namsor_api_2.0.30,LATIN,f7e70e75-2c8d-42ab-bb40-aca3cfb63d8d,Ameeka Pannu,,male,-0.33247165349113317,1.9223935166141362,0.6662358267455666
Ameeka Pannu,namsor_api_2.0.30,LATIN,fb121bab-bf23-486e-a664-83371cbdd105,Ameeka Pannu,,male,-0.33247165349113317,1.9223935166141362,0.6662358267455666
Ameen Nasser,namsor_api_2.0.30,LATIN,3c346021-466e-418e-8a53-5983291fb3ec,Ameen Nasser,,male,-0.9649896272256786,8.538878936169581,0.9824948136128393
Amelia Barwise,namsor_api_2.0.30,LATIN,a5e9e926-5249-4c1c-a617-c807a6091acc,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,1db193a3-0eff-410a-abc8-2c204e8a8c3d,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,fa48e59b-a284-4e1d-91c2-9c8a75db1e7a,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,2132ce6f-9a02-443b-b3e6-ff8c8c325a4f,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,a65e7e80-033d-40a4-b1cf-439710b08c20,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,c79ccae6-b85e-498c-962b-7661c5058f4d,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,722f98c6-0905-4881-abe6-cfda998285bf,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,ebaececa-7b21-4c70-a8c8-95656448d9c2,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,271923bc-30ba-4b00-ac64-9b877a80da3a,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,b9a46185-f722-4fc3-ab5d-c0cc52f47789,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,c3f1c2c5-37da-4e5b-abff-0f08818d372a,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,f48fa118-0b26-4dde-98b5-7e4c0e007402,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,7685da71-0148-4a23-99d1-0ab9e63fedee,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Barwise,namsor_api_2.0.30,LATIN,859da372-2feb-465d-81d3-75e14762aef0,Amelia Barwise,,female,0.966667599425574,9.027263034598718,0.983333799712787
Amelia Kiliveros,namsor_api_2.0.30,LATIN,bb1a9eb4-3e77-4067-a41e-37d253246f1d,Amelia Kiliveros,,female,0.902873766771572,7.087080526569153,0.951436883385786
Amelia Wallace,namsor_api_2.0.30,LATIN,f74e2d13-a45d-4dc6-957d-513f484a9ff8,Amelia Wallace,,female,0.9399252531744409,7.522522581451426,0.9699626265872204
American Committee,namsor_api_2.0.30,LATIN,3092d676-7118-48d7-8bbc-6c2275e27a11,American Committee,,male,-0.7015358201712281,4.962749289662462,0.850767910085614
Amey Bhivshet,namsor_api_2.0.30,LATIN,3c6b2068-041d-42ec-84cf-20641db3ec07,Amey Bhivshet,,female,0.4039110606182992,2.5201567147286568,0.7019555303091496
Ami Gokli,namsor_api_2.0.30,LATIN,4364c609-3ff4-45a2-8a31-2021ff6de928,Ami Gokli,,female,0.8032544399365236,5.868422195711567,0.9016272199682618
Ami Gokli,namsor_api_2.0.30,LATIN,9f7fdb74-9cda-4852-bad7-ac49d2c05dfc,Ami Gokli,,female,0.8032544399365236,5.868422195711567,0.9016272199682618
Amik Sodhi,namsor_api_2.0.30,LATIN,4ce800b2-177f-44de-ab64-68faf58aabf9,Amik Sodhi,,male,-0.6776307586377335,4.67129392503746,0.8388153793188667
Amika Kamath,namsor_api_2.0.30,LATIN,055a83bb-3bb0-451f-83b9-de69e1cbed65,Amika Kamath,,female,0.463114152829069,3.4617302710570925,0.7315570764145345
Amin Allahyar,namsor_api_2.0.30,LATIN,b7e75da1-e1b5-4b0f-a7bc-7181a2a8d326,Amin Allahyar,,male,-0.9079021128032443,7.135396846048316,0.9539510564016221
Amin Azmon,namsor_api_2.0.30,LATIN,b92a61ff-c330-491c-a976-a60b169f7b37,Amin Azmon,,male,-0.9477167583109378,7.687401900559962,0.9738583791554689
Amine Bekherraz,namsor_api_2.0.30,LATIN,56c7ba60-92b2-4b99-af29-605bb6a19928,Amine Bekherraz,,male,-0.3400478852290938,1.9740029895000788,0.6700239426145469
Amine Bourbia,namsor_api_2.0.30,LATIN,336d4d66-5fc7-46cc-9c2e-ec088b336182,Amine Bourbia,,male,-0.19959721424781218,1.2285861008974592,0.5997986071239061
Amine Bourbia,namsor_api_2.0.30,LATIN,d95aff11-eac5-468f-b49d-6255fdd8b041,Amine Bourbia,,male,-0.19959721424781218,1.2285861008974592,0.5997986071239061
Amine Soueidy,namsor_api_2.0.30,LATIN,ebd1b536-06d2-4c5f-b70d-a177f8136b6c,Amine Soueidy,,male,-0.4152982006720407,2.650029173564917,0.7076491003360204
Amir Lerman,namsor_api_2.0.30,LATIN,b7795df4-8272-40ea-845a-270b6b7e1ca2,Amir Lerman,,male,-0.9079708754155404,7.136073995832319,0.9539854377077702
Amit Mathur,namsor_api_2.0.30,LATIN,7ec45e24-a8aa-4bc5-84ad-9783278769d5,Amit Mathur,,male,-0.9000945134780629,7.061342634902701,0.9500472567390315
Amit Merchea,namsor_api_2.0.30,LATIN,a99ea219-6dd5-4cd4-ba47-65f1e74e4047,Amit Merchea,,male,-0.6417162851870795,4.347704191077256,0.8208581425935397
Amit Sharma,namsor_api_2.0.30,LATIN,c19677a1-5083-4a74-8f64-7d32628c751e,Amit Sharma,,male,-0.7545115838330354,5.362050309286815,0.8772557919165177
Amita Gupta,namsor_api_2.0.30,LATIN,d0c665b6-2a32-449e-a8a1-53842ccbaaa3,Amita Gupta,,female,0.9831798815361066,11.342022602247866,0.9915899407680533
Amita Gupta,namsor_api_2.0.30,LATIN,c36ebd5f-e172-4376-98f1-470b7df4c3f9,Amita Gupta,,female,0.9831798815361066,11.342022602247866,0.9915899407680533
Amornrat Kanjanahaluethai,namsor_api_2.0.30,LATIN,7112e403-42c8-4aa8-99ca-75bc67b75e52,Amornrat Kanjanahaluethai,,female,0.6154128652966886,4.1622894495116896,0.8077064326483443
Amos Lal,namsor_api_2.0.30,LATIN,a6124ef1-544d-4724-9768-cd0a1709e2d8,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,d5101787-b7f3-4ba1-b119-d7815509cc4d,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,2b36fd53-b6d9-4d81-a728-091d84093be7,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,d75aa888-4bbc-48ee-8bf1-cb3ed2824eb5,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,de56e826-9cc5-4463-80f1-771ce3dec494,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,c4fcc68d-df85-4a1f-b80c-b2d1ae711979,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,cb42ef4b-7d94-4279-a14c-ebc15ac93dfd,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,e8a05dcd-0462-4693-a68e-1a4a13e6773f,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,81c3be1b-8520-4fdf-ad9f-4551418b78bd,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,e50326d7-7e48-4b29-8ab8-c83205b2b9b3,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,65951121-edc2-41b0-9294-afdf7c503701,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,12d0e55f-a6ec-4b1a-b632-4db7fca0535a,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,746455f7-64e6-4293-9237-4bb995b9843c,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,a5ba826e-5c3d-4a3e-a913-69dd3e2fd610,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,ff06c6c5-562f-4abb-899e-fd989ffd7ab7,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,661c1072-86a8-48dc-b3df-a863f5eea48b,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,3dfa73a2-bd5e-4736-b455-176a37bccd9f,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,758524be-d094-4558-838d-4e283ebff98a,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,ad21ef18-9885-411f-9467-d574aec79aff,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,7f08bb33-760b-48b0-a3ae-c44a5abd09cc,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,5e66b459-6738-4c8a-9f13-c3f382e7218e,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,0392875a-3ea7-4665-90b3-32d5b3423c6b,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,3fd447fd-20da-422d-8b66-0ca525b94f54,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,4724e45d-de55-4d5b-b081-085671a11074,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,05e603dd-9afc-4495-a635-f28c721a1f77,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,7162d717-dab6-4def-a73e-9aab2d9da908,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,a51ef1e4-f400-4a42-b65e-97dcc49f619f,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,a31decca-044b-477d-b854-0027e4ee2ac1,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amos Lal,namsor_api_2.0.30,LATIN,d01fb844-6a1d-4312-b4a1-464d43b60f11,Amos Lal,,male,-0.9678741155292736,9.546930511349998,0.9839370577646368
Amr Abdelaty,namsor_api_2.0.30,LATIN,c00d4c68-1c14-4e41-942d-a300684aed76,Amr Abdelaty,,male,-0.7536586055001144,5.355108355522653,0.8768293027500572
Amr Abdelaty,namsor_api_2.0.30,LATIN,ba7c9e31-2316-4cff-8963-2d13c5fb4a1c,Amr Abdelaty,,male,-0.7536586055001144,5.355108355522653,0.8768293027500572
Amr Ahmed,namsor_api_2.0.30,LATIN,9d3ae3c5-9feb-43b3-8b18-06164c5e46ec,Amr Ahmed,,male,-0.9665952755857887,9.00325786960508,0.9832976377928944
Amr Saleh,namsor_api_2.0.30,LATIN,38c3e3ee-b312-4ddf-b137-5cd0099ecee6,Amr Saleh,,male,-0.7819257992674176,5.615196198502844,0.8909628996337088
Amra Sakusic,namsor_api_2.0.30,LATIN,f9df6840-023d-48e9-a1dd-64048109ef29,Amra Sakusic,,female,0.6782219377143801,4.67758039912021,0.83911096885719
Amra Sakusic,namsor_api_2.0.30,LATIN,18d6faa7-e93a-45d1-8f76-579590dcb625,Amra Sakusic,,female,0.6782219377143801,4.67758039912021,0.83911096885719
Amra Sakusic,namsor_api_2.0.30,LATIN,0938c975-d4f6-46f9-9270-336618c5e928,Amra Sakusic,,female,0.6782219377143801,4.67758039912021,0.83911096885719
Amra Sakusic,namsor_api_2.0.30,LATIN,93a26c28-2432-40ee-b285-8257fbdd7dda,Amra Sakusic,,female,0.6782219377143801,4.67758039912021,0.83911096885719
Amra Sakusic,namsor_api_2.0.30,LATIN,9a29611e-69cc-4b3b-aa27-e20cfd5ec0e3,Amra Sakusic,,female,0.6782219377143801,4.67758039912021,0.83911096885719
Amra Sakusic,namsor_api_2.0.30,LATIN,2f4879b8-92a8-463e-a38d-bea7e1a6bccb,Amra Sakusic,,female,0.6782219377143801,4.67758039912021,0.83911096885719
Amuza Dhabuliwo,namsor_api_2.0.30,LATIN,06205b48-0158-4713-9f3c-4c89b0201187,Amuza Dhabuliwo,,male,-0.41229360355366773,2.614326270565563,0.7061468017768339
Amy Amsbaugh,namsor_api_2.0.30,LATIN,465c77c5-1e4c-41d6-af1e-6a12fca87670,Amy Amsbaugh,,female,0.9029158188799493,7.087475083420287,0.9514579094399747
Amy Amsbaugh,namsor_api_2.0.30,LATIN,226d4850-9898-4aa2-a72e-f7157f90b86b,Amy Amsbaugh,,female,0.9029158188799493,7.087475083420287,0.9514579094399747
Amy Bellinghausen,namsor_api_2.0.30,LATIN,6f7edc4f-381b-434d-b81d-d2b018e9edc0,Amy Bellinghausen,,female,0.8542723306362174,6.453034407022102,0.9271361653181087
Amy Christie,namsor_api_2.0.30,LATIN,bf3eb3b1-989e-4025-82e6-d1301ba3e3cb,Amy Christie,,female,0.9563634280525577,7.917224400710651,0.9781817140262788
Amy Christie,namsor_api_2.0.30,LATIN,70f260c0-126e-4988-ad6f-257b7d60ccb3,Amy Christie,,female,0.9563634280525577,7.917224400710651,0.9781817140262788
Amy Christie,namsor_api_2.0.30,LATIN,3be3660c-5fa2-4987-8eff-f82c26b8a2d6,Amy Christie,,female,0.9563634280525577,7.917224400710651,0.9781817140262788
Amy Christie,namsor_api_2.0.30,LATIN,0e6c59bc-76cb-4aec-b6a6-51800460d1fb,Amy Christie,,female,0.9563634280525577,7.917224400710651,0.9781817140262788
Amy Christison,namsor_api_2.0.30,LATIN,56651f12-bd75-4994-9ac4-05443b7bfc22,Amy Christison,,female,0.8164184298928425,6.063983649531934,0.9082092149464213
Amy Florez,namsor_api_2.0.30,LATIN,a0439f46-e06e-4347-acfd-eaa5a6a22c32,Amy Florez,,female,0.8568378011067777,6.481741547001761,0.9284189005533888
Amy Hanson,namsor_api_2.0.30,LATIN,f94d30be-e89e-4a18-8d10-94aba3214284,Amy Hanson,,female,0.7108129723300523,5.0564335703316345,0.8554064861650261
Amy Hong,namsor_api_2.0.30,LATIN,ea325945-4f70-4cfe-80eb-6c8c29fed0ff,Amy Hong,,female,0.8815635156679809,6.811013767991113,0.9407817578339904
Amy Johnson,namsor_api_2.0.30,LATIN,be353064-1391-498c-afb6-576c04d608c5,Amy Johnson,,female,0.6942260193630552,4.864442682947441,0.8471130096815276
Amy Kiehl,namsor_api_2.0.30,LATIN,955cc21f-74bc-43ea-b12f-c56bed745222,Amy Kiehl,,female,0.8515642723063546,6.423597372728828,0.9257821361531773
Amy Knowlton,namsor_api_2.0.30,LATIN,4d30ce19-1833-47fd-9121-8f8c3af376cd,Amy Knowlton,,female,0.7823896001471633,5.6200765763793825,0.8911948000735816
Amy Kristof-Brown,namsor_api_2.0.30,LATIN,5785b36f-83b1-4e43-bb23-3cc855fdeff0,Amy Kristof-Brown,,female,0.8846753844463289,6.861312249193645,0.9423376922231644
Amy McCammond,namsor_api_2.0.30,LATIN,994f64e9-9342-4b50-bff6-f1fa2c634d36,Amy McCammond,,female,0.8828778401118431,6.831950639002258,0.9414389200559216
Amy Olofson,namsor_api_2.0.30,LATIN,bcd95d5d-7381-42b0-8fbe-8cfb57b73a48,Amy Olofson,,female,0.7008267327247084,4.95278486959343,0.8504133663623542
Amy Pitts,namsor_api_2.0.30,LATIN,65c49406-3d23-467f-a56f-b487c72941d2,Amy Pitts,,female,0.8610467893270779,6.530695180345141,0.930523394663539
Amy Putnam,namsor_api_2.0.30,LATIN,192a82b3-ac6e-47c0-8c35-5682c0f2d2d3,Amy Putnam,,female,0.7770382179129061,5.565154351972183,0.888519108956453
Amy Shepherd,namsor_api_2.0.30,LATIN,a78489c9-fb4e-4975-bf0f-cc0968404a24,Amy Shepherd,,female,0.7911789558412252,5.717336664434043,0.8955894779206126
Amy Weaver,namsor_api_2.0.30,LATIN,aec8d8c1-03c4-4612-8869-5144ca761448,Amy Weaver,,female,0.7762218211259295,5.557032612651511,0.8881109105629648
Amy Wesa,namsor_api_2.0.30,LATIN,9fb2eb86-555b-418b-9caf-db1e8f761103,Amy Wesa,,female,0.9653683023546442,8.665059026263265,0.9826841511773221
Amy Wilhelmi,namsor_api_2.0.30,LATIN,3446e192-de90-45b7-8616-3832a921abbd,Amy Wilhelmi,,female,0.9514265212824353,7.776600598057328,0.9757132606412177
Amy Williams,namsor_api_2.0.30,LATIN,b5f83839-dcba-4184-b50a-bfe4c9157722,Amy Williams,,female,0.8555773829008544,6.46753502501646,0.9277886914504272
Amy Wu,namsor_api_2.0.30,LATIN,e7fffb7d-8ce8-4b3e-9b26-a15a52ee5edf,Amy Wu,,female,0.9095462260831426,7.151714216588779,0.9547731130415713
Amy Wu,namsor_api_2.0.30,LATIN,3d38996b-e6cd-4fd4-9357-ac1374908b3d,Amy Wu,,female,0.9095462260831426,7.151714216588779,0.9547731130415713
Amy Wu,namsor_api_2.0.30,LATIN,b81efe4a-c0a1-4bcc-86a6-8b8d58048faa,Amy Wu,,female,0.9095462260831426,7.151714216588779,0.9547731130415713
Amy Zhou,namsor_api_2.0.30,LATIN,5855b58d-b209-4dd5-8996-022ac9bdbfc0,Amy Zhou,,female,0.8156165008682899,6.050917595015555,0.9078082504341449
Amélie Quesnel-Vallée,namsor_api_2.0.30,LATIN,f73d49ae-2375-4514-9c6a-d742cdd0b1b0,Amélie Quesnel-Vallée,,female,0.03815486872087992,0.2977615905745666,0.51907743436044
Amélie Quesnel-Vallée,namsor_api_2.0.30,LATIN,c44d43eb-b973-427c-b4df-865893a75325,Amélie Quesnel-Vallée,,female,0.03815486872087992,0.2977615905745666,0.51907743436044
